collision_policy,degradation_strength,n_agents,n_arms,agent_to_arm_ratio,arms_per_agent,std,epsilon,seed,steps,group_total_reward,mean_agent_reward,collision_rate,reward_inequality
degradation,0.5,100,100,1.0,1,1.0,0.24,41,1000,391436.2127275301,3914.362127275301,1.0,486.0007819992327
degradation,0.5,100,100,1.0,1,1.0,0.24,42,1000,395442.235255735,3954.4223525573498,1.0,530.4401412324776
degradation,0.5,100,100,1.0,1,1.0,0.24,43,1000,391647.10178361984,3916.4710178361984,1.0,482.75616579677256
degradation,0.5,100,100,1.0,1,1.0,0.24,44,1000,393641.5487149814,3936.415487149814,1.0,520.5593853750257
degradation,0.5,100,100,1.0,1,1.0,0.24,45,1000,394457.41714066645,3944.5741714066644,1.0,485.754482469496
degradation,0.5,100,100,1.0,1,1.0,0.24,46,1000,390709.81728070613,3907.0981728070615,1.0,491.76376497016895
degradation,0.5,100,100,1.0,1,1.0,0.24,47,1000,388936.12385691074,3889.361238569107,1.0,510.09314268272414
degradation,0.5,100,100,1.0,1,1.0,0.24,48,1000,392034.21605272184,3920.3421605272183,1.0,505.3521519011028
degradation,0.5,100,100,1.0,1,1.0,0.24,49,1000,392644.79355543887,3926.4479355543886,1.0,514.8440153711512
degradation,0.5,100,100,1.0,1,1.0,0.26,0,1000,385470.90770462144,3854.7090770462146,1.0,460.390714528944
degradation,0.5,100,100,1.0,1,1.0,0.26,1,1000,385648.40966691746,3856.4840966691745,1.0,447.714638559049
degradation,0.5,100,100,1.0,1,1.0,0.26,2,1000,385555.47599776083,3855.5547599776082,1.0,422.62763027248474
degradation,0.5,100,100,1.0,1,1.0,0.26,3,1000,383170.1455071222,3831.701455071222,1.0,418.35409584749436
degradation,0.5,100,100,1.0,1,1.0,0.26,4,1000,387203.70217903017,3872.037021790302,1.0,506.42271628426425
degradation,0.5,100,100,1.0,1,1.0,0.26,5,1000,386427.4050795115,3864.2740507951153,1.0,445.501827967276
degradation,0.5,100,100,1.0,1,1.0,0.26,6,1000,389154.12711601506,3891.5412711601507,1.0,455.235865171187
degradation,0.5,100,100,1.0,1,1.0,0.26,7,1000,388340.8391743898,3883.408391743898,1.0,474.1108786232945
degradation,0.5,100,100,1.0,1,1.0,0.26,8,1000,386058.72025730164,3860.5872025730164,1.0,486.8899157162178
degradation,0.5,100,100,1.0,1,1.0,0.26,9,1000,388141.9244421708,3881.4192444217083,1.0,477.679003440472
degradation,0.5,100,100,1.0,1,1.0,0.26,10,1000,385817.4776076316,3858.174776076316,1.0,428.8515200986003
degradation,0.5,100,100,1.0,1,1.0,0.26,11,1000,389865.32616632327,3898.6532616632326,1.0,466.6131637023071
degradation,0.5,100,100,1.0,1,1.0,0.26,12,1000,383952.09735246474,3839.5209735246476,1.0,404.4466464624174
degradation,0.5,100,100,1.0,1,1.0,0.26,13,1000,387915.7594308377,3879.157594308377,1.0,477.51765472787986
degradation,0.5,100,100,1.0,1,1.0,0.26,14,1000,386837.90505687456,3868.3790505687457,1.0,470.60071778688854
degradation,0.5,100,100,1.0,1,1.0,0.26,15,1000,387524.4794723568,3875.244794723568,1.0,464.29789603555463
degradation,0.5,100,100,1.0,1,1.0,0.26,16,1000,387592.78508957097,3875.9278508957095,1.0,443.65049100158916
degradation,0.5,100,100,1.0,1,1.0,0.26,17,1000,387474.5017906887,3874.7450179068874,1.0,460.47869345795067
degradation,0.5,100,100,1.0,1,1.0,0.26,18,1000,385936.0153991317,3859.360153991317,1.0,456.0430558559842
degradation,0.5,100,100,1.0,1,1.0,0.26,19,1000,385123.66900851706,3851.2366900851707,1.0,484.51855671912995
degradation,0.5,100,100,1.0,1,1.0,0.26,20,1000,385617.06902292755,3856.1706902292754,1.0,446.0160098495241
degradation,0.5,100,100,1.0,1,1.0,0.26,21,1000,387263.0130140439,3872.630130140439,1.0,456.2577000779534
degradation,0.5,100,100,1.0,1,1.0,0.26,22,1000,389264.50424230844,3892.6450424230843,1.0,457.7640553616045
degradation,0.5,100,100,1.0,1,1.0,0.26,23,1000,385964.9112091348,3859.649112091348,1.0,437.25005904233495
degradation,0.5,100,100,1.0,1,1.0,0.26,24,1000,387752.24581896176,3877.5224581896177,1.0,490.62026983696234
degradation,0.5,100,100,1.0,1,1.0,0.26,25,1000,386664.1568878029,3866.641568878029,1.0,471.72286554208563
degradation,0.5,100,100,1.0,1,1.0,0.26,26,1000,387040.3802618716,3870.4038026187163,1.0,473.55027758025744
degradation,0.5,100,100,1.0,1,1.0,0.26,27,1000,384900.7039123685,3849.007039123685,1.0,432.10820921272926
degradation,0.5,100,100,1.0,1,1.0,0.26,28,1000,386829.37236302474,3868.2937236302473,1.0,429.9070878718404
degradation,0.5,100,100,1.0,1,1.0,0.26,29,1000,386441.75864770147,3864.4175864770145,1.0,460.665661278309
degradation,0.5,100,100,1.0,1,1.0,0.26,30,1000,387311.36646681686,3873.1136646681684,1.0,449.90169912510993
degradation,0.5,100,100,1.0,1,1.0,0.26,31,1000,390238.0246408142,3902.3802464081423,1.0,484.95762676466245
degradation,0.5,100,100,1.0,1,1.0,0.26,32,1000,388561.70649110206,3885.6170649110204,1.0,444.82697522765585
degradation,0.5,100,100,1.0,1,1.0,0.26,33,1000,388348.79411705385,3883.4879411705388,1.0,430.4202787568525
degradation,0.5,100,100,1.0,1,1.0,0.26,34,1000,387876.18781244865,3878.7618781244864,1.0,470.9144713286004
degradation,0.5,100,100,1.0,1,1.0,0.26,35,1000,386554.9585474326,3865.5495854743262,1.0,476.62943971471174
degradation,0.5,100,100,1.0,1,1.0,0.26,36,1000,383298.33254260547,3832.9833254260548,1.0,406.9983598816497
degradation,0.5,100,100,1.0,1,1.0,0.26,37,1000,386116.86634405685,3861.1686634405687,1.0,459.5662923336035
degradation,0.5,100,100,1.0,1,1.0,0.26,38,1000,387778.7975477025,3877.787975477025,1.0,472.8512835829099
degradation,0.5,100,100,1.0,1,1.0,0.26,39,1000,387247.5014297192,3872.475014297192,1.0,438.58824350525293
degradation,0.5,100,100,1.0,1,1.0,0.26,40,1000,388972.56474566134,3889.7256474566134,1.0,473.9184397358371
degradation,0.5,100,100,1.0,1,1.0,0.26,41,1000,387740.23871074594,3877.402387107459,1.0,434.5168680226453
degradation,0.5,100,100,1.0,1,1.0,0.26,42,1000,389831.9894355727,3898.3198943557272,1.0,475.54806143989947
degradation,0.5,100,100,1.0,1,1.0,0.26,43,1000,389407.78715698386,3894.0778715698384,1.0,458.09722317827374
degradation,0.5,100,100,1.0,1,1.0,0.26,44,1000,387341.7602737284,3873.417602737284,1.0,447.1660809075164
degradation,0.5,100,100,1.0,1,1.0,0.26,45,1000,385979.2900001794,3859.792900001794,1.0,474.016235143235
degradation,0.5,100,100,1.0,1,1.0,0.26,46,1000,383951.28833772364,3839.5128833772364,1.0,430.9149018493057
degradation,0.5,100,100,1.0,1,1.0,0.26,47,1000,386709.95067814033,3867.0995067814033,1.0,432.4991019617448
degradation,0.5,100,100,1.0,1,1.0,0.26,48,1000,385729.193813702,3857.2919381370198,1.0,437.566105649739
degradation,0.5,100,100,1.0,1,1.0,0.26,49,1000,386743.13652892265,3867.4313652892265,1.0,457.35649574645913
degradation,0.5,100,100,1.0,1,1.0,0.28,0,1000,380827.20412548486,3808.272041254849,1.0,407.5552139065269
degradation,0.5,100,100,1.0,1,1.0,0.28,1,1000,382480.45439368306,3824.8045439368307,1.0,418.6522521182286
degradation,0.5,100,100,1.0,1,1.0,0.28,2,1000,382160.3146679286,3821.603146679286,1.0,418.4164797386938
degradation,0.5,100,100,1.0,1,1.0,0.28,3,1000,381765.6994000195,3817.656994000195,1.0,441.09643931414996
degradation,0.5,100,100,1.0,1,1.0,0.28,4,1000,381892.1409461699,3818.921409461699,1.0,427.6466228319347
degradation,0.5,100,100,1.0,1,1.0,0.28,5,1000,382538.9502812664,3825.389502812664,1.0,427.02838441549164
degradation,0.5,100,100,1.0,1,1.0,0.28,6,1000,382561.6495815087,3825.616495815087,1.0,435.99988449214175
degradation,0.5,100,100,1.0,1,1.0,0.28,7,1000,381931.5162072113,3819.315162072113,1.0,438.96301919661994
degradation,0.5,100,100,1.0,1,1.0,0.28,8,1000,386834.33049380855,3868.3433049380856,1.0,432.5761677786483
degradation,0.5,100,100,1.0,1,1.0,0.28,9,1000,384026.3031032421,3840.263031032421,1.0,408.49767472709715
degradation,0.5,100,100,1.0,1,1.0,0.28,10,1000,379851.685231678,3798.51685231678,1.0,419.62639295684556
degradation,0.5,100,100,1.0,1,1.0,0.28,11,1000,381366.92331655486,3813.6692331655486,1.0,396.2700826560012
degradation,0.5,100,100,1.0,1,1.0,0.28,12,1000,381859.5510106273,3818.595510106273,1.0,441.32586694873527
degradation,0.5,100,100,1.0,1,1.0,0.28,13,1000,381261.58735380234,3812.6158735380236,1.0,399.63195368985185
degradation,0.5,100,100,1.0,1,1.0,0.28,14,1000,377635.8287978422,3776.358287978422,1.0,418.7009500206806
degradation,0.5,100,100,1.0,1,1.0,0.28,15,1000,383872.1066664564,3838.7210666645638,1.0,446.0405095789695
degradation,0.5,100,100,1.0,1,1.0,0.28,16,1000,382187.312472927,3821.87312472927,1.0,424.00018003660995
degradation,0.5,100,100,1.0,1,1.0,0.28,17,1000,381931.5340252958,3819.3153402529583,1.0,424.84406508856694
degradation,0.5,100,100,1.0,1,1.0,0.28,18,1000,383265.7058327614,3832.6570583276143,1.0,419.2183524124183
degradation,0.5,100,100,1.0,1,1.0,0.28,19,1000,379269.2457836594,3792.692457836594,1.0,438.8522989195811
degradation,0.5,100,100,1.0,1,1.0,0.28,20,1000,381477.3617466392,3814.773617466392,1.0,428.3515713162071
degradation,0.5,100,100,1.0,1,1.0,0.28,21,1000,377614.57327621226,3776.145732762123,1.0,425.3713596766547
degradation,0.5,100,100,1.0,1,1.0,0.28,22,1000,381352.27703842346,3813.5227703842347,1.0,409.2398934223874
degradation,0.5,100,100,1.0,1,1.0,0.28,23,1000,384243.87348896894,3842.4387348896894,1.0,427.4088569929559
degradation,0.5,100,100,1.0,1,1.0,0.28,24,1000,380959.8382833416,3809.598382833416,1.0,422.0349801620707
degradation,0.5,100,100,1.0,1,1.0,0.28,25,1000,380519.0754281566,3805.190754281566,1.0,442.477926308781
degradation,0.5,100,100,1.0,1,1.0,0.28,26,1000,383048.9417617227,3830.4894176172265,1.0,413.2294887065991
degradation,0.5,100,100,1.0,1,1.0,0.28,27,1000,385816.7383095617,3858.167383095617,1.0,438.5556415487138
degradation,0.5,100,100,1.0,1,1.0,0.28,28,1000,377977.9529276924,3779.7795292769238,1.0,382.1829917568783
degradation,0.5,100,100,1.0,1,1.0,0.28,29,1000,384396.08235715306,3843.9608235715305,1.0,411.78569502512113
degradation,0.5,100,100,1.0,1,1.0,0.28,30,1000,381893.29186745355,3818.9329186745354,1.0,411.2779651602889
degradation,0.5,100,100,1.0,1,1.0,0.28,31,1000,382300.3443765659,3823.003443765659,1.0,417.9631460683744
degradation,0.5,100,100,1.0,1,1.0,0.28,32,1000,380864.46752457897,3808.6446752457896,1.0,432.8206576987417
degradation,0.5,100,100,1.0,1,1.0,0.28,33,1000,378178.8384707264,3781.788384707264,1.0,452.63966593905855
degradation,0.5,100,100,1.0,1,1.0,0.28,34,1000,378245.748590994,3782.45748590994,1.0,404.65970945553653
degradation,0.5,100,100,1.0,1,1.0,0.28,35,1000,379999.19939906226,3799.9919939906226,1.0,412.77910154068314
degradation,0.5,100,100,1.0,1,1.0,0.28,36,1000,381197.69131887285,3811.9769131887283,1.0,394.9102005819466
degradation,0.5,100,100,1.0,1,1.0,0.28,37,1000,379768.79300987127,3797.6879300987125,1.0,399.8822895336694
degradation,0.5,100,100,1.0,1,1.0,0.28,38,1000,381569.442377577,3815.6944237757702,1.0,397.57189775837
degradation,0.5,100,100,1.0,1,1.0,0.28,39,1000,380785.68299196544,3807.8568299196545,1.0,430.3912330074533
degradation,0.5,100,100,1.0,1,1.0,0.28,40,1000,380258.38425702514,3802.5838425702514,1.0,434.066278725079
degradation,0.5,100,100,1.0,1,1.0,0.28,41,1000,381772.7471489979,3817.727471489979,1.0,430.64053737867056
degradation,0.5,100,100,1.0,1,1.0,0.28,42,1000,381531.7787995647,3815.317787995647,1.0,448.5186076055613
degradation,0.5,100,100,1.0,1,1.0,0.28,43,1000,381637.0569863974,3816.370569863974,1.0,370.2890850172146
degradation,0.5,100,100,1.0,1,1.0,0.28,44,1000,381427.5318684174,3814.275318684174,1.0,416.7881953687054
degradation,0.5,100,100,1.0,1,1.0,0.28,45,1000,381633.7084936898,3816.3370849368976,1.0,393.2977165613455
degradation,0.5,100,100,1.0,1,1.0,0.28,46,1000,383829.6255654893,3838.296255654893,1.0,393.85367888907143
degradation,0.5,100,100,1.0,1,1.0,0.28,47,1000,381313.1886119301,3813.1318861193013,1.0,375.2482081981528
degradation,0.5,100,100,1.0,1,1.0,0.28,48,1000,382313.208763253,3823.13208763253,1.0,432.23547784982884
degradation,0.5,100,100,1.0,1,1.0,0.28,49,1000,384197.9290900473,3841.979290900473,1.0,438.9561231371201
degradation,0.5,100,100,1.0,1,1.0,0.3,0,1000,376124.1515073429,3761.2415150734287,1.0,394.8946159761178
degradation,0.5,100,100,1.0,1,1.0,0.3,1,1000,377911.21976535796,3779.1121976535796,1.0,360.6670540144425
degradation,0.5,100,100,1.0,1,1.0,0.3,2,1000,376765.1223581036,3767.6512235810355,1.0,369.86813738849474
degradation,0.5,100,100,1.0,1,1.0,0.3,3,1000,375921.74475030944,3759.2174475030943,1.0,402.4831581173479
degradation,0.5,100,100,1.0,1,1.0,0.3,4,1000,375045.9499637056,3750.459499637056,1.0,346.2619645825018
degradation,0.5,100,100,1.0,1,1.0,0.3,5,1000,377026.74836554716,3770.2674836554716,1.0,364.1767868064337
degradation,0.5,100,100,1.0,1,1.0,0.3,6,1000,377358.5867548904,3773.585867548904,1.0,377.93015968106545
degradation,0.5,100,100,1.0,1,1.0,0.3,7,1000,375208.16579211334,3752.0816579211332,1.0,363.6175020919587
degradation,0.5,100,100,1.0,1,1.0,0.3,8,1000,377265.21173644194,3772.6521173644196,1.0,361.75248463459474
degradation,0.5,100,100,1.0,1,1.0,0.3,9,1000,374984.698756387,3749.84698756387,1.0,338.61248946901765
degradation,0.5,100,100,1.0,1,1.0,0.3,10,1000,376928.2114632076,3769.282114632076,1.0,377.62425812897214
degradation,0.5,100,100,1.0,1,1.0,0.3,11,1000,376761.10032096045,3767.6110032096044,1.0,343.71836966091837
degradation,0.5,100,100,1.0,1,1.0,0.3,12,1000,372470.6808993149,3724.7068089931486,1.0,395.57274289891006
degradation,0.5,100,100,1.0,1,1.0,0.3,13,1000,375242.77658055647,3752.427765805565,1.0,354.105404483246
degradation,0.5,100,100,1.0,1,1.0,0.3,14,1000,377237.8994662807,3772.378994662807,1.0,389.8589626480394
degradation,0.5,100,100,1.0,1,1.0,0.3,15,1000,375237.0679792099,3752.3706797920986,1.0,362.7401456434501
degradation,0.5,100,100,1.0,1,1.0,0.3,16,1000,374984.78302377625,3749.8478302377625,1.0,322.8707163396261
degradation,0.5,100,100,1.0,1,1.0,0.3,17,1000,375084.5940258179,3750.845940258179,1.0,382.2292057538114
degradation,0.5,100,100,1.0,1,1.0,0.3,18,1000,374391.85060641315,3743.9185060641316,1.0,351.23347551854573
degradation,0.5,100,100,1.0,1,1.0,0.3,19,1000,374542.1947939152,3745.4219479391522,1.0,346.374681564931
degradation,0.5,100,100,1.0,1,1.0,0.3,20,1000,374294.1905470092,3742.9419054700916,1.0,389.2440327328121
degradation,0.5,100,100,1.0,1,1.0,0.3,21,1000,374371.4556248071,3743.714556248071,1.0,340.20718039439237
degradation,0.5,100,100,1.0,1,1.0,0.3,22,1000,374609.1467932021,3746.091467932021,1.0,395.5498863698425
degradation,0.5,100,100,1.0,1,1.0,0.3,23,1000,374852.6204036026,3748.5262040360262,1.0,356.5960440473275
degradation,0.5,100,100,1.0,1,1.0,0.3,24,1000,376687.15043430834,3766.8715043430834,1.0,349.7211341687558
degradation,0.5,100,100,1.0,1,1.0,0.3,25,1000,376099.9452946017,3760.9994529460173,1.0,373.8739034961718
degradation,0.5,100,100,1.0,1,1.0,0.3,26,1000,375197.2968670418,3751.9729686704177,1.0,349.7646492193519
degradation,0.5,100,100,1.0,1,1.0,0.3,27,1000,377032.0719320315,3770.3207193203148,1.0,411.6451426609826
degradation,0.5,100,100,1.0,1,1.0,0.3,28,1000,376414.1035296032,3764.141035296032,1.0,376.184203906233
degradation,0.5,100,100,1.0,1,1.0,0.3,29,1000,377904.1461348678,3779.041461348678,1.0,370.04372490474594
degradation,0.5,100,100,1.0,1,1.0,0.3,30,1000,374791.19204719854,3747.9119204719855,1.0,383.7597034645484
degradation,0.5,100,100,1.0,1,1.0,0.3,31,1000,376661.42220175685,3766.6142220175684,1.0,386.39583277477976
degradation,0.5,100,100,1.0,1,1.0,0.3,32,1000,375193.3419938373,3751.9334199383734,1.0,334.74390255838864
degradation,0.5,100,100,1.0,1,1.0,0.3,33,1000,377115.1523463781,3771.151523463781,1.0,370.10095438997314
degradation,0.5,100,100,1.0,1,1.0,0.3,34,1000,376138.8640751816,3761.388640751816,1.0,394.92439742483447
degradation,0.5,100,100,1.0,1,1.0,0.3,35,1000,375568.16341498203,3755.68163414982,1.0,346.93857642609595
degradation,0.5,100,100,1.0,1,1.0,0.3,36,1000,379152.635366477,3791.5263536647703,1.0,375.18608530209815
degradation,0.5,100,100,1.0,1,1.0,0.3,37,1000,375373.5376224628,3753.735376224628,1.0,360.8975856280879
degradation,0.5,100,100,1.0,1,1.0,0.3,38,1000,378442.1298972329,3784.421298972329,1.0,372.87268839856944
degradation,0.5,100,100,1.0,1,1.0,0.3,39,1000,377388.9668145082,3773.889668145082,1.0,394.48330792927413
degradation,0.5,100,100,1.0,1,1.0,0.3,40,1000,379166.26333432185,3791.6626333432187,1.0,389.4129344812536
degradation,0.5,100,100,1.0,1,1.0,0.3,41,1000,373778.588845505,3737.7858884550496,1.0,380.77911730536584
degradation,0.5,100,100,1.0,1,1.0,0.3,42,1000,378295.65310123935,3782.9565310123935,1.0,361.10586533311215
degradation,0.5,100,100,1.0,1,1.0,0.3,43,1000,375606.0241369387,3756.060241369387,1.0,364.3620192219979
degradation,0.5,100,100,1.0,1,1.0,0.3,44,1000,376275.8496671264,3762.758496671264,1.0,337.5954887234451
degradation,0.5,100,100,1.0,1,1.0,0.3,45,1000,374881.2237241479,3748.8122372414787,1.0,348.0228681587973
degradation,0.5,100,100,1.0,1,1.0,0.3,46,1000,375073.7695917994,3750.737695917994,1.0,367.6162790078072
degradation,0.5,100,100,1.0,1,1.0,0.3,47,1000,375357.66373960214,3753.5766373960214,1.0,371.602767370513
degradation,0.5,100,100,1.0,1,1.0,0.3,48,1000,376508.8348783789,3765.088348783789,1.0,388.33226551216273
degradation,0.5,100,100,1.0,1,1.0,0.3,49,1000,377049.92993389175,3770.4992993389174,1.0,372.78925783374467
degradation,0.5,100,100,1.0,1,1.0,0.35,0,1000,362450.3682689441,3624.503682689441,1.0,273.6964016811437
degradation,0.5,100,100,1.0,1,1.0,0.35,1,1000,365447.55839892704,3654.4755839892705,1.0,278.63562827019024
degradation,0.5,100,100,1.0,1,1.0,0.35,2,1000,365000.37646530225,3650.0037646530227,1.0,312.0964835741083
degradation,0.5,100,100,1.0,1,1.0,0.35,3,1000,365763.77023758553,3657.6377023758555,1.0,311.67789234406445
degradation,0.5,100,100,1.0,1,1.0,0.35,4,1000,363700.6961415395,3637.006961415395,1.0,254.67616434449883
degradation,0.5,100,100,1.0,1,1.0,0.35,5,1000,363692.2177848457,3636.9221778484566,1.0,303.18051386126655
degradation,0.5,100,100,1.0,1,1.0,0.35,6,1000,368650.9739191128,3686.509739191128,1.0,286.75152748784905
degradation,0.5,100,100,1.0,1,1.0,0.35,7,1000,364016.98759019736,3640.1698759019737,1.0,312.16576661567626
degradation,0.5,100,100,1.0,1,1.0,0.35,8,1000,365875.3087423664,3658.7530874236636,1.0,310.12762346985255
degradation,0.5,100,100,1.0,1,1.0,0.35,9,1000,367682.36576041864,3676.8236576041863,1.0,310.01485431424373
degradation,0.5,100,100,1.0,1,1.0,0.35,10,1000,364084.1343686183,3640.841343686183,1.0,298.317831701515
degradation,0.5,100,100,1.0,1,1.0,0.35,11,1000,365052.11391049327,3650.5211391049324,1.0,297.94143329863795
degradation,0.5,100,100,1.0,1,1.0,0.35,12,1000,364114.9279735128,3641.149279735128,1.0,285.5268909363096
degradation,0.5,100,100,1.0,1,1.0,0.35,13,1000,363665.6026719547,3636.6560267195473,1.0,299.91668525902
degradation,0.5,100,100,1.0,1,1.0,0.35,14,1000,364155.5128656414,3641.5551286564137,1.0,271.72881712869736
degradation,0.5,100,100,1.0,1,1.0,0.35,15,1000,360951.84026219684,3609.5184026219686,1.0,299.5601980598357
degradation,0.5,100,100,1.0,1,1.0,0.35,16,1000,364845.85764845053,3648.458576484505,1.0,286.8803345598041
degradation,0.5,100,100,1.0,1,1.0,0.35,17,1000,363992.1958121896,3639.921958121896,1.0,314.7173500386194
degradation,0.5,100,100,1.0,1,1.0,0.35,18,1000,364845.32640319597,3648.45326403196,1.0,293.7998870800077
degradation,0.5,100,100,1.0,1,1.0,0.35,19,1000,366110.4653538769,3661.1046535387686,1.0,295.20241533878846
degradation,0.5,100,100,1.0,1,1.0,0.35,20,1000,363741.47031034855,3637.4147031034854,1.0,301.52078004258306
degradation,0.5,100,100,1.0,1,1.0,0.35,21,1000,363518.1979403869,3635.181979403869,1.0,264.8996071038414
degradation,0.5,100,100,1.0,1,1.0,0.35,22,1000,365002.2301860714,3650.0223018607144,1.0,295.8908188721272
degradation,0.5,100,100,1.0,1,1.0,0.35,23,1000,362767.91094468493,3627.6791094468495,1.0,289.1354454322416
degradation,0.5,100,100,1.0,1,1.0,0.35,24,1000,364964.32477547834,3649.6432477547833,1.0,300.72512331772487
degradation,0.5,100,100,1.0,1,1.0,0.35,25,1000,364158.61199542426,3641.586119954243,1.0,284.76536931220215
degradation,0.5,100,100,1.0,1,1.0,0.35,26,1000,365140.90693202935,3651.4090693202934,1.0,296.7658667854536
degradation,0.5,100,100,1.0,1,1.0,0.35,27,1000,363834.36803181283,3638.3436803181285,1.0,306.50810977224774
degradation,0.5,100,100,1.0,1,1.0,0.35,28,1000,365711.8972956754,3657.118972956754,1.0,311.14408462962564
degradation,0.5,100,100,1.0,1,1.0,0.35,29,1000,363947.69871118956,3639.4769871118956,1.0,304.4080671735134
degradation,0.5,100,100,1.0,1,1.0,0.35,30,1000,367753.2373868075,3677.532373868075,1.0,295.8035010761284
degradation,0.5,100,100,1.0,1,1.0,0.35,31,1000,363649.8769657604,3636.4987696576045,1.0,288.2273911904818
degradation,0.5,100,100,1.0,1,1.0,0.35,32,1000,364429.3894367306,3644.2938943673057,1.0,275.5583534460336
