n_agents,n_arms,std,epsilon,seed,steps,group_total_reward,mean_agent_reward,collision_rate,reward_inequality
6,3,0.5,0.05,38,1000,4223.083270628003,703.847211771334,1.0,62.098896275298415
6,3,0.5,0.05,39,1000,4494.783218345821,749.1305363909702,1.0,93.94240856138758
6,3,0.5,0.05,40,1000,4445.5748314493885,740.929138574898,1.0,93.63278375357957
6,3,0.5,0.05,41,1000,4449.503520901289,741.5839201502149,1.0,83.62462621880717
6,3,0.5,0.05,42,1000,4440.044677867767,740.0074463112945,1.0,92.30417399749702
6,3,0.5,0.05,43,1000,4245.420185028648,707.570030838108,1.0,102.08922477447597
6,3,0.5,0.05,44,1000,4465.954370400673,744.3257284001121,1.0,78.7570273341839
6,3,0.5,0.05,45,1000,4382.24882742587,730.3748045709784,1.0,98.90371151052135
6,3,0.5,0.05,46,1000,4454.712748865919,742.4521248109864,1.0,85.68932248142288
6,3,0.5,0.05,47,1000,4376.27898579431,729.3798309657183,1.0,74.06928269495963
6,3,0.5,0.05,48,1000,4421.725867150608,736.9543111917679,1.0,85.95115811705767
6,3,0.5,0.05,49,1000,4447.334030388255,741.2223383980426,1.0,105.08035536227226
6,3,0.5,0.1,0,1000,4341.398503928136,723.566417321356,1.0,74.34720081549244
6,3,0.5,0.1,1,1000,4345.961792247079,724.3269653745132,1.0,77.15764002064893
6,3,0.5,0.1,2,1000,4410.286074606763,735.0476791011271,1.0,67.77933475250629
6,3,0.5,0.1,3,1000,4234.44666371683,705.7411106194717,1.0,52.48782946856308
6,3,0.5,0.1,4,1000,4451.871461980896,741.9785769968161,1.0,70.66476027485413
6,3,0.5,0.1,5,1000,4416.507044734167,736.0845074556945,1.0,71.24078821074353
6,3,0.5,0.1,6,1000,4442.697418444798,740.4495697407997,1.0,76.0913416944105
6,3,0.5,0.1,7,1000,4411.5616961490805,735.2602826915135,1.0,80.27966681252563
6,3,0.5,0.1,8,1000,4411.327257552995,735.2212095921659,1.0,65.59161863695692
6,3,0.5,0.1,9,1000,4442.857198900569,740.4761998167614,1.0,61.976831384208936
6,3,0.5,0.1,10,1000,4453.620583131428,742.2700971885714,1.0,65.78360535800451
6,3,0.5,0.1,11,1000,4441.3704037648295,740.2284006274716,1.0,74.66467326125812
6,3,0.5,0.1,12,1000,4416.471212683091,736.0785354471818,1.0,68.4689343571112
6,3,0.5,0.1,13,1000,4456.629890416271,742.7716484027119,1.0,76.47952231323805
6,3,0.5,0.1,14,1000,4451.920060221116,741.9866767035193,1.0,78.8770558059518
6,3,0.5,0.1,15,1000,4443.825774412776,740.637629068796,1.0,78.88318109371569
6,3,0.5,0.1,16,1000,4460.085101174901,743.3475168624835,1.0,78.41515850388107
6,3,0.5,0.1,17,1000,4407.623753771059,734.6039589618431,1.0,75.03109253317066
6,3,0.5,0.1,18,1000,4366.630913456218,727.7718189093697,1.0,63.37574555671708
6,3,0.5,0.1,19,1000,4439.123589799892,739.8539316333154,1.0,81.8039360293975
6,3,0.5,0.1,20,1000,4422.6006666672,737.1001111112,1.0,61.35755523199031
6,3,0.5,0.1,21,1000,4311.6116211294975,718.6019368549163,1.0,67.04045168156496
6,3,0.5,0.1,22,1000,4389.294484202106,731.549080700351,1.0,55.59073408137061
6,3,0.5,0.1,23,1000,4449.9829664453755,741.663827740896,1.0,82.12656378617574
6,3,0.5,0.1,24,1000,4408.702344165624,734.783724027604,1.0,75.39019005343046
6,3,0.5,0.1,25,1000,4289.655103494779,714.9425172491298,1.0,74.7212686230176
6,3,0.5,0.1,26,1000,4429.756796690658,738.292799448443,1.0,74.62106234741512
6,3,0.5,0.1,27,1000,4438.662332374197,739.7770553956994,1.0,61.44155175658236
6,3,0.5,0.1,28,1000,4410.330341098316,735.0550568497193,1.0,66.56990782261246
6,3,0.5,0.1,29,1000,4410.564945453799,735.0941575756332,1.0,74.31937973235445
6,3,0.5,0.1,30,1000,4442.74008790367,740.4566813172784,1.0,68.54660878889717
6,3,0.5,0.1,31,1000,4392.52100775053,732.0868346250883,1.0,58.33198216097063
6,3,0.5,0.1,32,1000,4409.508542180897,734.9180903634829,1.0,66.67828240666255
6,3,0.5,0.1,33,1000,4398.492382893268,733.0820638155446,1.0,54.55461371296376
6,3,0.5,0.1,34,1000,4483.151143335597,747.1918572225995,1.0,71.32894921085821
6,3,0.5,0.1,35,1000,4421.980946028034,736.9968243380057,1.0,72.72608996780816
6,3,0.5,0.1,36,1000,4208.1208855109335,701.3534809184889,1.0,57.94720319386318
6,3,0.5,0.1,37,1000,4426.470588789214,737.7450981315357,1.0,75.16890407759001
6,3,0.5,0.1,38,1000,4427.419490524046,737.9032484206742,1.0,68.52267391915696
6,3,0.5,0.1,39,1000,4467.258974422283,744.5431624037138,1.0,74.1840100785716
6,3,0.5,0.1,40,1000,4205.9963156461135,700.9993859410189,1.0,34.70411903465799
6,3,0.5,0.1,41,1000,4430.8197817916935,738.4699636319489,1.0,73.99685319889194
6,3,0.5,0.1,42,1000,4398.959751915209,733.1599586525349,1.0,75.73392198698886
6,3,0.5,0.1,43,1000,4420.357817837619,736.7263029729365,1.0,63.788791252217145
6,3,0.5,0.1,44,1000,4393.3061355136,732.2176892522666,1.0,55.80466069762048
6,3,0.5,0.1,45,1000,4431.4801228679025,738.5800204779838,1.0,73.3426679860613
6,3,0.5,0.1,46,1000,4459.038096849268,743.1730161415447,1.0,71.97346586360791
6,3,0.5,0.1,47,1000,4414.377965023055,735.7296608371759,1.0,65.86924971621345
6,3,0.5,0.1,48,1000,4404.939494419933,734.1565824033222,1.0,76.25339101861617
6,3,0.5,0.1,49,1000,4405.142170631718,734.190361771953,1.0,63.53451059296108
6,3,0.5,0.2,0,1000,4363.307450078922,727.217908346487,1.0,31.46936507315622
6,3,0.5,0.2,1,1000,4335.9515842664905,722.6585973777484,1.0,36.98555998540869
6,3,0.5,0.2,2,1000,4399.342540265909,733.2237567109847,1.0,44.920896514806806
6,3,0.5,0.2,3,1000,4387.593601126456,731.2656001877426,1.0,44.52041345988533
6,3,0.5,0.2,4,1000,4351.189624148997,725.1982706914995,1.0,30.23986478032486
6,3,0.5,0.2,5,1000,4454.597745320224,742.4329575533707,1.0,42.73876116444423
6,3,0.5,0.2,6,1000,4396.039409300483,732.6732348834139,1.0,43.10938886810128
6,3,0.5,0.2,7,1000,4406.036511725087,734.3394186208478,1.0,43.830488756059964
6,3,0.5,0.2,8,1000,4339.266225903505,723.2110376505842,1.0,33.63306548097138
6,3,0.5,0.2,9,1000,4355.037815689691,725.8396359482819,1.0,38.23962728202909
6,3,0.5,0.2,10,1000,4387.3376520948805,731.2229420158134,1.0,42.21044132638129
6,3,0.5,0.2,11,1000,4391.048293316289,731.8413822193816,1.0,37.403918742282606
6,3,0.5,0.2,12,1000,4339.042775013072,723.173795835512,1.0,34.7878320023452
6,3,0.5,0.2,13,1000,4367.482750367088,727.913791727848,1.0,48.449051685748174
6,3,0.5,0.2,14,1000,4342.620788846207,723.7701314743678,1.0,43.791809918370916
6,3,0.5,0.2,15,1000,4378.820423446436,729.8034039077393,1.0,32.02953446140926
6,3,0.5,0.2,16,1000,4385.953311033886,730.9922185056477,1.0,34.440581555233074
6,3,0.5,0.2,17,1000,4338.487836008444,723.0813060014074,1.0,35.340040907120404
6,3,0.5,0.2,18,1000,4353.62825832507,725.6047097208451,1.0,45.87332388760287
6,3,0.5,0.2,19,1000,4323.210187334129,720.5350312223549,1.0,48.933016098344496
6,3,0.5,0.2,20,1000,4412.574203466802,735.4290339111336,1.0,40.16726774406069
6,3,0.5,0.2,21,1000,4350.138626423146,725.0231044038577,1.0,28.87815212995752
6,3,0.5,0.2,22,1000,4354.328977011121,725.7214961685203,1.0,42.66899057841034
6,3,0.5,0.2,23,1000,4438.3461137448685,739.7243522908115,1.0,49.743986097865125
6,3,0.5,0.2,24,1000,4398.4612794001105,733.0768799000184,1.0,38.18902411683144
6,3,0.5,0.2,25,1000,4395.767021004786,732.627836834131,1.0,43.996653381035244
6,3,0.5,0.2,26,1000,4340.384463695995,723.3974106159991,1.0,34.677728721797635
6,3,0.5,0.2,27,1000,4322.5915751513985,720.4319291918997,1.0,29.425113358622006
6,3,0.5,0.2,28,1000,4371.0827425766365,728.5137904294394,1.0,56.252903672866005
6,3,0.5,0.2,29,1000,4367.679755964796,727.9466259941327,1.0,43.0717359303142
6,3,0.5,0.2,30,1000,4328.364395850755,721.3940659751257,1.0,35.80960469424371
6,3,0.5,0.2,31,1000,4342.6433173333135,723.773886222219,1.0,42.740819500862514
6,3,0.5,0.2,32,1000,4409.453117184697,734.908852864116,1.0,37.069964859136945
6,3,0.5,0.2,33,1000,4349.146320935859,724.8577201559765,1.0,33.168901700745366
6,3,0.5,0.2,34,1000,4429.921358340368,738.3202263900613,1.0,41.106403907001585
6,3,0.5,0.2,35,1000,4338.049584653858,723.0082641089763,1.0,30.574617927910865
6,3,0.5,0.2,36,1000,4403.556941032001,733.9261568386669,1.0,31.621414272471164
6,3,0.5,0.2,37,1000,4378.2083726959545,729.7013954493258,1.0,41.95017982143008
6,3,0.5,0.2,38,1000,4415.837700432338,735.9729500720564,1.0,43.99397812999228
6,3,0.5,0.2,39,1000,4383.399197885792,730.5665329809653,1.0,40.74930919076452
6,3,0.5,0.2,40,1000,4270.779272248698,711.796545374783,1.0,40.77907319566716
6,3,0.5,0.2,41,1000,4405.726758993563,734.2877931655938,1.0,48.85912841010314
6,3,0.5,0.2,42,1000,4337.609828919174,722.934971486529,1.0,39.08311589782452
6,3,0.5,0.2,43,1000,4378.997882685334,729.8329804475557,1.0,43.53268714719309
6,3,0.5,0.2,44,1000,4199.151062138695,699.8585103564492,1.0,25.518329859248272
6,3,0.5,0.2,45,1000,4384.210384849404,730.7017308082341,1.0,38.51064935815253
6,3,0.5,0.2,46,1000,4363.220523508848,727.203420584808,1.0,30.701654402780935
6,3,0.5,0.2,47,1000,4383.529649954118,730.588274992353,1.0,38.851614893847525
6,3,0.5,0.2,48,1000,4359.620525777934,726.6034209629889,1.0,36.954423371826266
6,3,0.5,0.2,49,1000,4339.479326170626,723.246554361771,1.0,45.63018161493479
6,3,0.5,0.3,0,1000,4278.793475425517,713.1322459042527,1.0,14.70561996571843
6,3,0.5,0.3,1,1000,4329.504199070989,721.5840331784981,1.0,15.634454856523492
6,3,0.5,0.3,2,1000,4322.823245197849,720.4705408663082,1.0,10.771931773958691
6,3,0.5,0.3,3,1000,4365.199795430601,727.5332992384334,1.0,14.14276538131944
6,3,0.5,0.3,4,1000,4305.16324043133,717.527206738555,1.0,20.166240026319958
6,3,0.5,0.3,5,1000,4341.8547496291085,723.6424582715181,1.0,16.706612431910077
6,3,0.5,0.3,6,1000,4272.794374996498,712.1323958327497,1.0,16.763544562142922
6,3,0.5,0.3,7,1000,4341.683714246124,723.613952374354,1.0,16.023329081388567
6,3,0.5,0.3,8,1000,4330.7549826676905,721.7924971112817,1.0,15.337632141207473
6,3,0.5,0.3,9,1000,4312.494978322674,718.749163053779,1.0,14.368954001193769
6,3,0.5,0.3,10,1000,4323.845641657842,720.640940276307,1.0,14.032031370072394
6,3,0.5,0.3,11,1000,4286.77317427338,714.46219571223,1.0,13.975481905279882
6,3,0.5,0.3,12,1000,4353.552046216759,725.5920077027931,1.0,12.923492529918487
6,3,0.5,0.3,13,1000,4280.45582170254,713.4093036170899,1.0,13.566430653417166
6,3,0.5,0.3,14,1000,4314.126201028034,719.0210335046723,1.0,22.897422929790665
6,3,0.5,0.3,15,1000,4306.703572468791,717.7839287447986,1.0,17.59693043581448
6,3,0.5,0.3,16,1000,4223.9987337988405,703.9997889664734,1.0,12.857746629457683
6,3,0.5,0.3,17,1000,4322.134883701611,720.3558139502685,1.0,17.183193235430668
6,3,0.5,0.3,18,1000,4305.567386385093,717.5945643975156,1.0,21.04725852822982
6,3,0.5,0.3,19,1000,4316.815004621126,719.4691674368543,1.0,17.075013053016722
6,3,0.5,0.3,20,1000,4330.542852735716,721.7571421226194,1.0,15.931641496712624
6,3,0.5,0.3,21,1000,4256.338868450977,709.3898114084963,1.0,14.536625349611395
6,3,0.5,0.3,22,1000,4318.756443883441,719.7927406472401,1.0,19.351642701210093
6,3,0.5,0.3,23,1000,4303.925754912492,717.3209591520821,1.0,10.630430127764862
6,3,0.5,0.3,24,1000,4312.874146045648,718.8123576742746,1.0,18.433056177914636
6,3,0.5,0.3,25,1000,4332.174998172735,722.0291663621225,1.0,15.251658010172061
6,3,0.5,0.3,26,1000,4311.860518309098,718.6434197181829,1.0,15.25992452987333
6,3,0.5,0.3,27,1000,4315.9110283628925,719.3185047271487,1.0,18.19238155838316
6,3,0.5,0.3,28,1000,4297.760635501204,716.2934392502007,1.0,13.263203957227244
6,3,0.5,0.3,29,1000,4314.293722630628,719.0489537717713,1.0,14.135010786309099
6,3,0.5,0.3,30,1000,4310.479975057289,718.4133291762149,1.0,23.16719169084878
6,3,0.5,0.3,31,1000,4266.526173194984,711.0876955324974,1.0,16.77002894357217
6,3,0.5,0.3,32,1000,4345.912975677607,724.3188292796012,1.0,29.45468599671961
6,3,0.5,0.3,33,1000,4295.538276391205,715.9230460652008,1.0,11.42957189512265
6,3,0.5,0.3,34,1000,4286.949032109933,714.4915053516555,1.0,14.61756800638182
6,3,0.5,0.3,35,1000,4341.602717616488,723.6004529360813,1.0,12.553974999805698
6,3,0.5,0.3,36,1000,4296.02468596397,716.0041143273284,1.0,6.9590141516745305
6,3,0.5,0.3,37,1000,4272.097565216377,712.0162608693962,1.0,18.23791465349223
6,3,0.5,0.3,38,1000,4300.61420165995,716.7690336099917,1.0,12.97371369475876
6,3,0.5,0.3,39,1000,4286.600012536917,714.4333354228196,1.0,15.667417356895054
6,3,0.5,0.3,40,1000,4298.992546732706,716.4987577887842,1.0,12.476235599067614
6,3,0.5,0.3,41,1000,4280.240369045865,713.3733948409775,1.0,15.050593883317934
6,3,0.5,0.3,42,1000,4289.674609823143,714.9457683038572,1.0,13.092565651034171
6,3,0.5,0.3,43,1000,4373.335064763885,728.8891774606476,1.0,15.967750119653132
6,3,0.5,0.3,44,1000,4341.296529763983,723.5494216273305,1.0,10.765477917563034
6,3,0.5,0.3,45,1000,4317.769605357334,719.6282675595556,1.0,17.662149730371404
6,3,0.5,0.3,46,1000,4308.876314230865,718.1460523718109,1.0,17.607651863328595
6,3,0.5,0.3,47,1000,4349.733689234046,724.955614872341,1.0,22.406145403311232
6,3,0.5,0.3,48,1000,4243.5892122465575,707.2648687077595,1.0,13.95960691389888
6,3,0.5,0.3,49,1000,4270.524330180493,711.7540550300822,1.0,6.889691684327149
1,3,1.0,0.0,0,1000,1016.7184250328304,1016.7184250328304,0.0,0.0
1,3,1.0,0.0,1,1000,916.4306790468802,916.4306790468802,0.0,0.0
1,3,1.0,0.0,2,1000,978.5685597728573,978.5685597728573,0.0,0.0
1,3,1.0,0.0,3,1000,1061.2278238523745,1061.2278238523745,0.0,0.0
1,3,1.0,0.0,4,1000,955.7771313657066,955.7771313657066,0.0,0.0
1,3,1.0,0.0,5,1000,991.0201343116751,991.0201343116751,0.0,0.0
1,3,1.0,0.0,6,1000,981.9607838402733,981.9607838402733,0.0,0.0
1,3,1.0,0.0,7,1000,1007.7588248377813,1007.7588248377813,0.0,0.0
1,3,1.0,0.0,8,1000,995.68437071856,995.68437071856,0.0,0.0
1,3,1.0,0.0,9,1000,986.9417265144066,986.9417265144066,0.0,0.0
1,3,1.0,0.0,10,1000,2025.4193857385244,2025.4193857385244,0.0,0.0
1,3,1.0,0.0,11,1000,1965.1526128528344,1965.1526128528344,0.0,0.0
1,3,1.0,0.0,12,1000,1975.9002733435852,1975.9002733435852,0.0,0.0
1,3,1.0,0.0,13,1000,987.4939791159915,987.4939791159915,0.0,0.0
1,3,1.0,0.0,14,1000,1034.6616514336233,1034.6616514336233,0.0,0.0
1,3,1.0,0.0,15,1000,1044.7999599267102,1044.7999599267102,0.0,0.0
1,3,1.0,0.0,16,1000,2031.3041109032044,2031.3041109032044,0.0,0.0
1,3,1.0,0.0,17,1000,983.661090217945,983.661090217945,0.0,0.0
1,3,1.0,0.0,18,1000,1007.6490040531617,1007.6490040531617,0.0,0.0
1,3,1.0,0.0,19,1000,1009.0272483881806,1009.0272483881806,0.0,0.0
1,3,1.0,0.0,20,1000,2007.2564482554292,2007.2564482554292,0.0,0.0
1,3,1.0,0.0,21,1000,1027.5557861981363,1027.5557861981363,0.0,0.0
1,3,1.0,0.0,22,1000,981.589221254432,981.589221254432,0.0,0.0
1,3,1.0,0.0,23,1000,960.2646002346427,960.2646002346427,0.0,0.0
1,3,1.0,0.0,24,1000,966.6609606862235,966.6609606862235,0.0,0.0
1,3,1.0,0.0,25,1000,1001.4125483330295,1001.4125483330295,0.0,0.0
1,3,1.0,0.0,26,1000,1016.4005928469559,1016.4005928469559,0.0,0.0
1,3,1.0,0.0,27,1000,1920.8611806830554,1920.8611806830554,0.0,0.0
1,3,1.0,0.0,28,1000,986.6927909225844,986.6927909225844,0.0,0.0
1,3,1.0,0.0,29,1000,2007.2163740059946,2007.2163740059946,0.0,0.0
1,3,1.0,0.0,30,1000,1005.9860567120124,1005.9860567120124,0.0,0.0
1,3,1.0,0.0,31,1000,936.2346565116587,936.2346565116587,0.0,0.0
1,3,1.0,0.0,32,1000,1077.444904848208,1077.444904848208,0.0,0.0
1,3,1.0,0.0,33,1000,2057.303375870815,2057.303375870815,0.0,0.0
1,3,1.0,0.0,34,1000,1976.7169620068755,1976.7169620068755,0.0,0.0
1,3,1.0,0.0,35,1000,1032.448399177845,1032.448399177845,0.0,0.0
1,3,1.0,0.0,36,1000,1075.586115244103,1075.586115244103,0.0,0.0
1,3,1.0,0.0,37,1000,1017.8648990785781,1017.8648990785781,0.0,0.0
1,3,1.0,0.0,38,1000,1943.562028854818,1943.562028854818,0.0,0.0
1,3,1.0,0.0,39,1000,1021.8916200161624,1021.8916200161624,0.0,0.0
1,3,1.0,0.0,40,1000,963.3237648457045,963.3237648457045,0.0,0.0
1,3,1.0,0.0,41,1000,1008.9408259387428,1008.9408259387428,0.0,0.0
1,3,1.0,0.0,42,1000,1000.9891202962145,1000.9891202962145,0.0,0.0
1,3,1.0,0.0,43,1000,969.4751265567248,969.4751265567248,0.0,0.0
1,3,1.0,0.0,44,1000,2036.2073897671405,2036.2073897671405,0.0,0.0
1,3,1.0,0.0,45,1000,987.6925261645395,987.6925261645395,0.0,0.0
1,3,1.0,0.0,46,1000,2039.183036384165,2039.183036384165,0.0,0.0
1,3,1.0,0.0,47,1000,956.3624972345,956.3624972345,0.0,0.0
1,3,1.0,0.0,48,1000,965.3331255104025,965.3331255104025,0.0,0.0
1,3,1.0,0.0,49,1000,978.899715824375,978.899715824375,0.0,0.0
1,3,1.0,0.01,0,1000,1978.9673327431005,1978.9673327431005,0.0,0.0
1,3,1.0,0.01,1,1000,1437.8764137606745,1437.8764137606745,0.0,0.0
1,3,1.0,0.01,2,1000,1344.3930068865238,1344.3930068865238,0.0,0.0
1,3,1.0,0.01,3,1000,1495.1336012199015,1495.1336012199015,0.0,0.0
1,3,1.0,0.01,4,1000,1389.948866594001,1389.948866594001,0.0,0.0
1,3,1.0,0.01,5,1000,1491.50805402939,1491.50805402939,0.0,0.0
1,3,1.0,0.01,6,1000,1786.7352245147447,1786.7352245147447,0.0,0.0
1,3,1.0,0.01,7,1000,1817.001699491581,1817.001699491581,0.0,0.0
1,3,1.0,0.01,8,1000,1928.0606982624097,1928.0606982624097,0.0,0.0
1,3,1.0,0.01,9,1000,1972.2614176385805,1972.2614176385805,0.0,0.0
1,3,1.0,0.01,10,1000,2061.068699235498,2061.068699235498,0.0,0.0
1,3,1.0,0.01,11,1000,1966.2892924630276,1966.2892924630276,0.0,0.0
1,3,1.0,0.01,12,1000,1984.009217809079,1984.009217809079,0.0,0.0
1,3,1.0,0.01,13,1000,1945.8122209952649,1945.8122209952649,0.0,0.0
1,3,1.0,0.01,14,1000,1397.5898864696105,1397.5898864696105,0.0,0.0
1,3,1.0,0.01,15,1000,1973.3645777367183,1973.3645777367183,0.0,0.0
1,3,1.0,0.01,16,1000,1974.9286729625317,1974.9286729625317,0.0,0.0
1,3,1.0,0.01,17,1000,1319.247393782923,1319.247393782923,0.0,0.0
1,3,1.0,0.01,18,1000,1378.0103295687163,1378.0103295687163,0.0,0.0
1,3,1.0,0.01,19,1000,1974.0142349757791,1974.0142349757791,0.0,0.0
1,3,1.0,0.01,20,1000,2045.1256307938959,2045.1256307938959,0.0,0.0
1,3,1.0,0.01,21,1000,1889.5291411446601,1889.5291411446601,0.0,0.0
1,3,1.0,0.01,22,1000,1648.3559963445803,1648.3559963445803,0.0,0.0
1,3,1.0,0.01,23,1000,1902.471693481139,1902.471693481139,0.0,0.0
1,3,1.0,0.01,24,1000,1831.453207552882,1831.453207552882,0.0,0.0
1,3,1.0,0.01,25,1000,1298.6322002579566,1298.6322002579566,0.0,0.0
1,3,1.0,0.01,26,1000,1381.525698153095,1381.525698153095,0.0,0.0
1,3,1.0,0.01,27,1000,1969.0721898998233,1969.0721898998233,0.0,0.0
1,3,1.0,0.01,28,1000,2012.3806289035006,2012.3806289035006,0.0,0.0
1,3,1.0,0.01,29,1000,2005.8160662752348,2005.8160662752348,0.0,0.0
1,3,1.0,0.01,30,1000,1366.5831794218648,1366.5831794218648,0.0,0.0
1,3,1.0,0.01,31,1000,1909.8145775967885,1909.8145775967885,0.0,0.0
1,3,1.0,0.01,32,1000,1799.1143098450796,1799.1143098450796,0.0,0.0
1,3,1.0,0.01,33,1000,2017.114295862834,2017.114295862834,0.0,0.0
1,3,1.0,0.01,34,1000,1985.9984818312394,1985.9984818312394,0.0,0.0
1,3,1.0,0.01,35,1000,1491.8123311880445,1491.8123311880445,0.0,0.0
1,3,1.0,0.01,36,1000,1336.6494584412246,1336.6494584412246,0.0,0.0
1,3,1.0,0.01,37,1000,1819.8448980470826,1819.8448980470826,0.0,0.0
1,3,1.0,0.01,38,1000,1921.882983151512,1921.882983151512,0.0,0.0
1,3,1.0,0.01,39,1000,1924.7576591488892,1924.7576591488892,0.0,0.0
1,3,1.0,0.01,40,1000,1873.032467166598,1873.032467166598,0.0,0.0
1,3,1.0,0.01,41,1000,1865.2025285133168,1865.2025285133168,0.0,0.0
1,3,1.0,0.01,42,1000,1934.290643951815,1934.290643951815,0.0,0.0
1,3,1.0,0.01,43,1000,1607.233562524398,1607.233562524398,0.0,0.0
1,3,1.0,0.01,44,1000,2014.3744169016047,2014.3744169016047,0.0,0.0
1,3,1.0,0.01,45,1000,1884.0043823456033,1884.0043823456033,0.0,0.0
1,3,1.0,0.01,46,1000,2017.929842265394,2017.929842265394,0.0,0.0
1,3,1.0,0.01,47,1000,1826.3905434556889,1826.3905434556889,0.0,0.0
1,3,1.0,0.01,48,1000,1389.9337896538236,1389.9337896538236,0.0,0.0
1,3,1.0,0.01,49,1000,1365.2407224745364,1365.2407224745364,0.0,0.0
1,3,1.0,0.05,0,1000,1937.7258043727838,1937.7258043727838,0.0,0.0
1,3,1.0,0.05,1,1000,1834.0301963077081,1834.0301963077081,0.0,0.0
1,3,1.0,0.05,2,1000,1552.1049090983745,1552.1049090983745,0.0,0.0
1,3,1.0,0.05,3,1000,1950.423277644017,1950.423277644017,0.0,0.0
1,3,1.0,0.05,4,1000,1945.0728663892444,1945.0728663892444,0.0,0.0
1,3,1.0,0.05,5,1000,1970.9628801632412,1970.9628801632412,0.0,0.0
1,3,1.0,0.05,6,1000,1792.8701965506339,1792.8701965506339,0.0,0.0
1,3,1.0,0.05,7,1000,1994.871214584387,1994.871214584387,0.0,0.0
1,3,1.0,0.05,8,1000,1872.3505741699325,1872.3505741699325,0.0,0.0
1,3,1.0,0.05,9,1000,1897.4898100385128,1897.4898100385128,0.0,0.0
1,3,1.0,0.05,10,1000,1943.5435484985976,1943.5435484985976,0.0,0.0
1,3,1.0,0.05,11,1000,1964.4753299690385,1964.4753299690385,0.0,0.0
1,3,1.0,0.05,12,1000,1936.8278241988612,1936.8278241988612,0.0,0.0
1,3,1.0,0.05,13,1000,1990.4476188106883,1990.4476188106883,0.0,0.0
1,3,1.0,0.05,14,1000,1745.776977541279,1745.776977541279,0.0,0.0
1,3,1.0,0.05,15,1000,1935.0933478623203,1935.0933478623203,0.0,0.0
1,3,1.0,0.05,16,1000,1950.431708540482,1950.431708540482,0.0,0.0
1,3,1.0,0.05,17,1000,1979.9860779221176,1979.9860779221176,0.0,0.0
1,3,1.0,0.05,18,1000,1851.4383877237726,1851.4383877237726,0.0,0.0
1,3,1.0,0.05,19,1000,1899.8795798287897,1899.8795798287897,0.0,0.0
1,3,1.0,0.05,20,1000,1982.4452830525995,1982.4452830525995,0.0,0.0
1,3,1.0,0.05,21,1000,1747.6130629037848,1747.6130629037848,0.0,0.0
1,3,1.0,0.05,22,1000,1922.5135866579035,1922.5135866579035,0.0,0.0
1,3,1.0,0.05,23,1000,1981.1234369743709,1981.1234369743709,0.0,0.0
1,3,1.0,0.05,24,1000,1707.6127330138431,1707.6127330138431,0.0,0.0
1,3,1.0,0.05,25,1000,1918.72712598337,1918.72712598337,0.0,0.0
1,3,1.0,0.05,26,1000,1848.5659338456167,1848.5659338456167,0.0,0.0
1,3,1.0,0.05,27,1000,2000.7717469302193,2000.7717469302193,0.0,0.0
1,3,1.0,0.05,28,1000,1948.1169931166992,1948.1169931166992,0.0,0.0
1,3,1.0,0.05,29,1000,1988.7269527235705,1988.7269527235705,0.0,0.0
